[Fri Jan 29 08:40:11.271498 2016] [authz_core:error] [pid 4612:tid 1652] [client 192.168.0.58:59806] AH01630: client denied by server configuration: C:/xampp/htdocs/favicon.ico, referer: http://192.168.0.11/it_base/backend/web/index.php?r=rooms%2Findex
[Fri Jan 29 08:40:13.491939 2016] [authz_core:error] [pid 4612:tid 1652] [client 192.168.0.58:59806] AH01630: client denied by server configuration: C:/xampp/htdocs/favicon.ico, referer: http://192.168.0.11/it_base/backend/web/index.php?r=rooms%2Findex&sort=id
[Fri Jan 29 08:40:18.030560 2016] [authz_core:error] [pid 4612:tid 1652] [client 192.168.0.58:59806] AH01630: client denied by server configuration: C:/xampp/htdocs/favicon.ico, referer: http://192.168.0.11/it_base/backend/web/index.php?r=rooms%2Fupdate&id=1
[Fri Jan 29 08:42:09.216526 2016] [authz_core:error] [pid 4612:tid 1652] [client 192.168.0.58:59812] AH01630: client denied by server configuration: C:/xampp/htdocs/favicon.ico, referer: http://192.168.0.11/it_base/backend/web/index.php?r=rooms%2Findex
[Fri Jan 29 08:48:49.358504 2016] [authz_core:error] [pid 4612:tid 1644] [client 192.168.0.58:59822] AH01630: client denied by server configuration: C:/xampp/htdocs/favicon.ico, referer: http://192.168.0.11/it_base/backend/web/index.php?r=rooms%2Fupdate&id=1
[Fri Jan 29 08:49:19.130654 2016] [authz_core:error] [pid 4612:tid 1644] [client 192.168.0.58:59825] AH01630: client denied by server configuration: C:/xampp/htdocs/favicon.ico, referer: http://192.168.0.11/it_base/backend/web/index.php?r=rooms%2Fview&id=1
[Fri Jan 29 08:49:20.981105 2016] [authz_core:error] [pid 4612:tid 1644] [client 192.168.0.58:59825] AH01630: client denied by server configuration: C:/xampp/htdocs/favicon.ico, referer: http://192.168.0.11/it_base/backend/web/index.php?r=rooms%2Fupdate&id=1
[Fri Jan 29 08:49:23.718731 2016] [authz_core:error] [pid 4612:tid 1644] [client 192.168.0.58:59825] AH01630: client denied by server configuration: C:/xampp/htdocs/favicon.ico, referer: http://192.168.0.11/it_base/backend/web/index.php?r=rooms%2Findex
[Fri Jan 29 08:49:28.882568 2016] [authz_core:error] [pid 4612:tid 1644] [client 192.168.0.58:59825] AH01630: client denied by server configuration: C:/xampp/htdocs/favicon.ico, referer: http://192.168.0.11/it_base/backend/web/index.php?r=rooms%2Fupdate&id=2
[Fri Jan 29 08:49:47.396637 2016] [authz_core:error] [pid 4612:tid 1644] [client 192.168.0.58:59828] AH01630: client denied by server configuration: C:/xampp/htdocs/favicon.ico, referer: http://192.168.0.11/it_base/backend/web/index.php?r=rooms%2Fview&id=2
[Fri Jan 29 08:49:48.820675 2016] [authz_core:error] [pid 4612:tid 1644] [client 192.168.0.58:59828] AH01630: client denied by server configuration: C:/xampp/htdocs/favicon.ico, referer: http://192.168.0.11/it_base/backend/web/index.php?r=rooms%2Fupdate&id=2
[Fri Jan 29 08:49:49.949128 2016] [authz_core:error] [pid 4612:tid 1644] [client 192.168.0.58:59828] AH01630: client denied by server configuration: C:/xampp/htdocs/favicon.ico, referer: http://192.168.0.11/it_base/backend/web/index.php?r=rooms%2Findex
[Fri Jan 29 08:49:53.719963 2016] [authz_core:error] [pid 4612:tid 1644] [client 192.168.0.58:59828] AH01630: client denied by server configuration: C:/xampp/htdocs/favicon.ico, referer: http://192.168.0.11/it_base/backend/web/index.php?r=rooms%2Fupdate&id=3
[Fri Jan 29 08:50:15.191071 2016] [authz_core:error] [pid 4612:tid 1644] [client 192.168.0.58:59829] AH01630: client denied by server configuration: C:/xampp/htdocs/favicon.ico, referer: http://192.168.0.11/it_base/backend/web/index.php?r=rooms%2Fview&id=3
[Fri Jan 29 08:50:16.382497 2016] [authz_core:error] [pid 4612:tid 1644] [client 192.168.0.58:59829] AH01630: client denied by server configuration: C:/xampp/htdocs/favicon.ico, referer: http://192.168.0.11/it_base/backend/web/index.php?r=rooms%2Fupdate&id=3
[Fri Jan 29 08:50:17.184517 2016] [authz_core:error] [pid 4612:tid 1644] [client 192.168.0.58:59829] AH01630: client denied by server configuration: C:/xampp/htdocs/favicon.ico, referer: http://192.168.0.11/it_base/backend/web/index.php?r=rooms%2Findex
[Fri Jan 29 08:50:20.339361 2016] [authz_core:error] [pid 4612:tid 1644] [client 192.168.0.58:59829] AH01630: client denied by server configuration: C:/xampp/htdocs/favicon.ico, referer: http://192.168.0.11/it_base/backend/web/index.php?r=rooms%2Fupdate&id=4
[Fri Jan 29 08:50:39.753869 2016] [authz_core:error] [pid 4612:tid 1644] [client 192.168.0.58:59830] AH01630: client denied by server configuration: C:/xampp/htdocs/favicon.ico, referer: http://192.168.0.11/it_base/backend/web/index.php?r=rooms%2Fview&id=4
[Fri Jan 29 08:50:41.316484 2016] [authz_core:error] [pid 4612:tid 1644] [client 192.168.0.58:59830] AH01630: client denied by server configuration: C:/xampp/htdocs/favicon.ico, referer: http://192.168.0.11/it_base/backend/web/index.php?r=rooms%2Fupdate&id=4
[Fri Jan 29 08:50:42.063302 2016] [authz_core:error] [pid 4612:tid 1644] [client 192.168.0.58:59830] AH01630: client denied by server configuration: C:/xampp/htdocs/favicon.ico, referer: http://192.168.0.11/it_base/backend/web/index.php?r=rooms%2Findex
[Fri Jan 29 08:50:44.465121 2016] [authz_core:error] [pid 4612:tid 1644] [client 192.168.0.58:59830] AH01630: client denied by server configuration: C:/xampp/htdocs/favicon.ico, referer: http://192.168.0.11/it_base/backend/web/index.php?r=rooms%2Fupdate&id=5
[Fri Jan 29 08:51:35.232822 2016] [authz_core:error] [pid 4612:tid 1644] [client 192.168.0.58:59837] AH01630: client denied by server configuration: C:/xampp/htdocs/favicon.ico, referer: http://192.168.0.11/it_base/backend/web/index.php?r=rooms%2Fview&id=5
[Fri Jan 29 08:51:36.256238 2016] [authz_core:error] [pid 4612:tid 1644] [client 192.168.0.58:59837] AH01630: client denied by server configuration: C:/xampp/htdocs/favicon.ico, referer: http://192.168.0.11/it_base/backend/web/index.php?r=rooms%2Fupdate&id=5
[Fri Jan 29 08:51:38.780270 2016] [authz_core:error] [pid 4612:tid 1644] [client 192.168.0.58:59837] AH01630: client denied by server configuration: C:/xampp/htdocs/favicon.ico, referer: http://192.168.0.11/it_base/backend/web/index.php?r=rooms%2Findex
[Fri Jan 29 08:54:12.162301 2016] [authz_core:error] [pid 4612:tid 1644] [client 192.168.0.58:59841] AH01630: client denied by server configuration: C:/xampp/htdocs/favicon.ico, referer: http://192.168.0.11/it_base/backend/web/index.php?r=rooms%2Fupdate&id=5
